Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,anio,tension,valor
2024,8,15,1,0,14.8,1.42,0.045,0.6,0,0,0,0,0,-7.6,0,0,0,0,0.261,20.56,166.76,0.88,0.29,880,0.5,40,1.3,2024.0,220.0,65.255
2024,8,15,2,0,14.6,1.42,0.046,0.6,0,0,0,0,0,-7.3,0,0,0,0,0.262,21.26,170.64,0.89,0.29,880,0.6,35,1.4,2024.0,220.0,62.114
2024,8,15,3,0,14.2,1.42,0.046,0.6,0,0,0,0,0,-7.5,0,0,0,0,0.263,21.63,159.86,0.89,0.29,879,0.6,38,1.4,2024.0,220.0,57.092
2024,8,15,3,0,14.2,1.42,0.046,0.6,0,0,0,0,0,-7.5,0,0,0,0,0.263,21.63,159.86,0.89,0.29,879,0.6,38,1.4,2024.0,220.0,55.453
2024,8,15,4,0,13.8,1.43,0.044,0.6,0,0,0,0,1,-8.1,0,0,0,0,0.264,21.18,146.44,0.89,0.29,879,0.6,44,1.3,2024.0,220.0,59.299
2024,8,15,5,0,13.5,1.43,0.043,0.6,0,0,0,0,3,-9.0,0,0,0,0,0.264,20.16,132.62,0.89,0.29,879,0.6,49,1.3,2024.0,220.0,58.845
2024,8,15,6,0,13.5,1.43,0.041,0.6,0,0,0,0,0,-9.7,0,0,0,0,0.264,18.97,118.75,0.88,0.29,879,0.6,51,1.2,2024.0,220.0,63.425
2024,8,15,8,0,14.5,1.42,0.041,0.6,0,0,0,0,4,-10.3,0,0,0,0,0.261,16.98,91.37,0.88,0.29,880,0.6,47,1.2,2024.0,220.0,0.0
2024,8,15,9,0,19.5,1.43,0.041,0.6,43,665,180,0,0,-9.9,43,665,0,180,0.26,12.82,78.06,0.89,0.29,880,0.6,36,1.5,2024.0,220.0,0.0
2024,8,15,11,0,25.5,1.42,0.043,0.6,74,931,624,0,0,-4.8,74,931,0,624,0.26,13.12,53.8,0.89,0.29,881,0.6,321,3.4,2024.0,220.0,0.0
2024,8,15,13,0,27.9,1.39,0.046,0.6,87,988,870,0,0,-4.2,87,988,0,870,0.258,11.92,37.58,0.9,0.29,880,0.6,303,4.2,2024.0,220.0,0.0
2024,8,15,14,0,28.1,1.37,0.048,0.6,89,984,882,0,0,-3.9,89,984,0,882,0.256,12.08,36.31,0.9,0.29,879,0.7,300,4.6,2024.0,220.0,0.0
2024,8,15,16,0,27.2,1.44,0.066,0.6,88,923,691,0,0,-3.2,88,923,0,691,0.254,13.38,49.26,0.89,0.29,878,0.7,293,4.6,2024.0,220.0,0.0
2024,8,15,17,0,26.0,1.43,0.066,0.6,77,858,503,0,0,-2.8,77,858,0,503,0.252,14.84,60.23,0.89,0.29,878,0.7,287,4.1,2024.0,220.0,0.0
2024,8,15,18,0,23.6,1.42,0.065,0.6,59,723,277,0,0,-2.1,59,723,0,277,0.252,18.08,72.5,0.89,0.29,879,0.7,277,3.0,2024.0,220.0,0.0
2024,8,15,18,0,23.6,1.42,0.065,0.6,59,723,277,0,0,-2.1,59,723,0,277,0.252,18.08,72.5,0.89,0.29,879,0.7,277,3.0,2024.0,220.0,62.75
2024,8,15,19,0,18.6,1.42,0.064,0.6,25,354,54,0,0,-0.8,25,354,0,54,0.253,26.98,85.43,0.89,0.29,879,0.7,254,1.3,2024.0,220.0,64.645
2024,8,15,20,0,17.4,1.42,0.064,0.6,0,0,0,0,8,0.0,0,0,0,0,0.253,30.71,99.04,0.89,0.29,879,0.7,212,0.7,2024.0,220.0,68.176
2024,8,15,22,0,15.9,1.42,0.062,0.6,0,0,0,0,0,-1.4,0,0,0,0,0.253,30.66,126.59,0.89,0.29,880,0.7,100,1.3,2024.0,220.0,62.484
2024,8,15,23,0,15.7,1.43,0.061,0.6,0,0,0,0,0,-2.4,0,0,0,0,0.253,28.79,140.45,0.89,0.29,880,0.7,85,1.5,2024.0,220.0,59.598
2024,8,15,23,0,15.7,1.43,0.061,0.6,0,0,0,0,0,-2.4,0,0,0,0,0.253,28.79,140.45,0.89,0.29,880,0.7,85,1.5,2024.0,220.0,58.558
2024,8,15,24,0,15.4,1.44,0.061,0.6,0,0,0,0,0,-3.0,0,0,0,0,0.254,27.97,154.09,0.89,0.29,880,0.7,74,1.6,2024.0,220.0,63.68
2024,8,15,24,0,15.4,1.44,0.061,0.6,0,0,0,0,0,-3.0,0,0,0,0,0.254,27.97,154.09,0.89,0.29,880,0.7,74,1.6,2024.0,220.0,67.446
2024,8,15,24,0,15.4,1.44,0.061,0.6,0,0,0,0,0,-3.0,0,0,0,0,0.254,27.97,154.09,0.89,0.29,880,0.7,74,1.6,2024.0,220.0,67.446
2024,8,15,24,0,15.4,1.44,0.061,0.6,0,0,0,0,0,-3.0,0,0,0,0,0.254,27.97,154.09,0.89,0.29,880,0.7,74,1.6,2024.0,220.0,63.604
2024,8,16,1,0,15.0,1.44,0.063,0.6,0,0,0,0,0,-2.9,0,0,0,0,0.254,28.95,166.59,0.89,0.29,880,0.7,65,1.7,2024.0,220.0,60.731
2024,8,16,1,0,15.0,1.44,0.063,0.6,0,0,0,0,0,-2.9,0,0,0,0,0.254,28.95,166.59,0.89,0.29,880,0.7,65,1.7,2024.0,220.0,59.445
2024,8,16,3,0,14.5,1.43,0.069,0.6,0,0,0,0,0,-1.7,0,0,0,0,0.254,32.72,159.67,0.91,0.29,879,0.8,45,1.5,2024.0,220.0,57.461
2024,8,16,6,0,13.1,1.43,0.079,0.6,0,0,0,0,1,-4.0,0,0,0,0,0.254,30.23,118.6,0.93,0.29,879,0.9,56,1.3,2024.0,220.0,61.657
2024,8,16,7,0,13.3,1.44,0.079,0.6,0,0,0,0,5,-5.3,0,0,0,0,0.254,27.01,104.81,0.93,0.29,879,0.9,59,1.3,2024.0,220.0,62.716
2024,8,16,8,0,15.0,1.44,0.077,0.6,0,0,0,0,0,-6.0,0,0,0,0,0.254,22.95,91.2,0.93,0.29,879,0.9,57,1.1,2024.0,220.0,73.592
2024,8,16,8,0,15.0,1.44,0.077,0.6,0,0,0,0,0,-6.0,0,0,0,0,0.254,22.95,91.2,0.93,0.29,879,0.9,57,1.1,2024.0,220.0,53.257
2024,8,16,8,0,15.0,1.44,0.077,0.6,0,0,0,0,0,-6.0,0,0,0,0,0.254,22.95,91.2,0.93,0.29,879,0.9,57,1.1,2024.0,220.0,0.0
2024,8,16,9,0,20.5,1.45,0.073,0.6,50,594,175,0,0,-6.3,50,594,0,175,0.253,15.85,77.88,0.92,0.29,879,0.9,48,1.1,2024.0,220.0,0.0
2024,8,16,10,0,24.2,1.45,0.069,0.6,73,805,410,0,8,-5.5,198,359,0,348,0.253,13.48,65.22,0.92,0.29,879,0.8,320,1.4,2024.0,220.0,0.0
2024,8,16,18,0,24.3,1.32,0.082,0.6,65,692,275,0,0,-3.5,65,692,0,275,0.25,15.61,72.39,0.92,0.29,878,0.8,270,3.2,2024.0,220.0,55.342
2024,8,16,18,0,24.3,1.32,0.082,0.6,65,692,275,0,0,-3.5,65,692,0,275,0.25,15.61,72.39,0.92,0.29,878,0.8,270,3.2,2024.0,220.0,55.967
2024,8,16,19,0,20.3,1.32,0.079,0.6,27,319,53,0,1,-1.9,27,319,0,53,0.25,22.44,85.35,0.91,0.29,878,0.8,261,1.4,2024.0,220.0,63.064
2024,8,16,23,0,16.7,1.33,0.084,0.6,0,0,0,0,0,-2.8,0,0,0,0,0.249,26.27,140.39,0.91,0.29,880,0.9,51,1.5,2024.0,220.0,63.516
2024,8,16,24,0,16.2,1.33,0.086,0.6,0,0,0,0,0,-2.6,0,0,0,0,0.25,27.41,154.01,0.91,0.29,880,0.9,48,1.4,2024.0,220.0,63.425
2024,8,17,1,0,16.1,1.34,0.087,0.6,0,0,0,0,0,-2.4,0,0,0,0,0.25,28.11,166.41,0.91,0.29,879,1.0,42,1.3,2024.0,220.0,63.003
2024,8,17,1,0,16.1,1.34,0.087,0.6,0,0,0,0,0,-2.4,0,0,0,0,0.25,28.11,166.41,0.91,0.29,879,1.0,42,1.3,2024.0,220.0,67.846
2024,8,17,2,0,16.0,1.35,0.086,0.6,0,0,0,0,0,-2.0,0,0,0,0,0.25,29.13,170.02,0.91,0.29,879,1.0,32,1.1,2024.0,220.0,68.93
2024,8,17,2,0,16.0,1.35,0.086,0.6,0,0,0,0,0,-2.0,0,0,0,0,0.25,29.13,170.02,0.91,0.29,879,1.0,32,1.1,2024.0,220.0,68.438
2024,8,17,3,0,15.9,1.36,0.087,0.6,0,0,0,0,0,-1.5,0,0,0,0,0.251,30.26,159.47,0.91,0.29,879,1.0,24,1.1,2024.0,220.0,65.435
2024,8,17,6,0,15.2,1.39,0.085,0.6,0,0,0,0,0,-1.2,0,0,0,0,0.252,32.44,118.45,0.92,0.29,879,1.1,36,1.4,2024.0,220.0,68.816
2024,8,17,6,0,15.2,1.39,0.085,0.6,0,0,0,0,0,-1.2,0,0,0,0,0.252,32.44,118.45,0.92,0.29,879,1.1,36,1.4,2024.0,220.0,69.224
2024,8,17,7,0,14.9,1.41,0.085,0.6,0,0,0,0,0,-1.4,0,0,0,0,0.251,32.56,104.65,0.92,0.29,879,1.1,44,1.4,2024.0,220.0,70.067
2024,8,17,7,0,14.9,1.41,0.085,0.6,0,0,0,0,0,-1.4,0,0,0,0,0.251,32.56,104.65,0.92,0.29,879,1.1,44,1.4,2024.0,220.0,70.684
2024,8,17,8,0,15.4,1.43,0.084,0.6,0,0,0,0,0,-1.9,0,0,0,0,0.25,30.4,91.03,0.92,0.29,880,1.1,48,1.4,2024.0,220.0,55.921
2024,8,17,8,0,15.4,1.43,0.084,0.6,0,0,0,0,0,-1.9,0,0,0,0,0.25,30.4,91.03,0.92,0.29,880,1.1,48,1.4,2024.0,220.0,0.0
2024,8,17,8,0,15.4,1.43,0.084,0.6,0,0,0,0,0,-1.9,0,0,0,0,0.25,30.4,91.03,0.92,0.29,880,1.1,48,1.4,2024.0,220.0,0.0
2024,8,17,9,0,19.6,1.44,0.084,0.6,53,573,175,0,0,-2.0,53,573,0,175,0.25,23.15,77.69,0.92,0.29,880,1.1,40,1.8,2024.0,220.0,0.0
2024,8,17,9,0,19.6,1.44,0.084,0.6,53,573,175,0,0,-2.0,53,573,0,175,0.25,23.15,77.69,0.92,0.29,880,1.1,40,1.8,2024.0,220.0,0.0
2024,8,17,18,0,22.7,1.34,0.088,0.6,67,669,270,0,0,0.0,67,669,0,270,0.251,22.15,72.29,0.93,0.29,879,1.2,278,3.8,2024.0,220.0,41.371
2024,8,17,18,0,22.7,1.34,0.088,0.6,67,669,270,0,0,0.0,67,669,0,270,0.251,22.15,72.29,0.93,0.29,879,1.2,278,3.8,2024.0,220.0,78.005
2024,8,17,20,0,16.7,1.35,0.09,0.6,0,0,0,0,0,2.3,0,0,0,0,0.252,38.01,98.91,0.93,0.29,880,1.3,286,1.0,2024.0,220.0,78.723
2024,8,17,20,0,16.7,1.35,0.09,0.6,0,0,0,0,0,2.3,0,0,0,0,0.252,38.01,98.91,0.93,0.29,880,1.3,286,1.0,2024.0,220.0,65.312
2024,8,17,20,0,16.7,1.35,0.09,0.6,0,0,0,0,0,2.3,0,0,0,0,0.252,38.01,98.91,0.93,0.29,880,1.3,286,1.0,2024.0,220.0,65.312
2024,8,17,20,0,16.7,1.35,0.09,0.6,0,0,0,0,0,2.3,0,0,0,0,0.252,38.01,98.91,0.93,0.29,880,1.3,286,1.0,2024.0,220.0,64.355
2024,8,17,21,0,16.2,1.36,0.091,0.6,0,0,0,0,0,2.4,0,0,0,0,0.252,39.57,112.64,0.93,0.29,881,1.3,37,0.9,2024.0,220.0,68.384
2024,8,17,21,0,16.2,1.36,0.091,0.6,0,0,0,0,0,2.4,0,0,0,0,0.252,39.57,112.64,0.93,0.29,881,1.3,37,0.9,2024.0,220.0,68.384
2024,8,17,21,0,16.2,1.36,0.091,0.6,0,0,0,0,0,2.4,0,0,0,0,0.252,39.57,112.64,0.93,0.29,881,1.3,37,0.9,2024.0,220.0,84.53
2024,8,17,22,0,15.5,1.38,0.09,0.6,0,0,0,0,0,1.7,0,0,0,0,0.253,39.38,126.49,0.93,0.29,881,1.3,66,1.1,2024.0,220.0,68.636
2024,8,17,22,0,15.5,1.38,0.09,0.6,0,0,0,0,0,1.7,0,0,0,0,0.253,39.38,126.49,0.93,0.29,881,1.3,66,1.1,2024.0,220.0,67.868
2024,8,17,22,0,15.5,1.38,0.09,0.6,0,0,0,0,0,1.7,0,0,0,0,0.253,39.38,126.49,0.93,0.29,881,1.3,66,1.1,2024.0,220.0,67.803
2024,8,17,23,0,15.4,1.39,0.088,0.6,0,0,0,0,0,0.8,0,0,0,0,0.252,37.04,140.34,0.93,0.29,881,1.3,66,1.2,2024.0,220.0,83.382
2024,8,17,23,0,15.4,1.39,0.088,0.6,0,0,0,0,0,0.8,0,0,0,0,0.252,37.04,140.34,0.93,0.29,881,1.3,66,1.2,2024.0,220.0,69.482
2024,8,17,24,0,15.5,1.4,0.086,0.6,0,0,0,0,0,0.1,0,0,0,0,0.252,35.09,153.93,0.93,0.29,881,1.3,63,1.1,2024.0,220.0,69.174
2024,8,18,1,0,15.5,1.41,0.084,0.6,0,0,0,0,0,-0.2,0,0,0,0,0.25,34.32,166.23,0.93,0.29,880,1.3,54,1.1,2024.0,220.0,67.283
2024,8,18,3,0,15.1,1.42,0.083,0.6,0,0,0,0,0,0.0,0,0,0,0,0.247,35.7,159.27,0.92,0.29,880,1.3,25,1.3,2024.0,220.0,66.661
2024,8,18,3,0,15.1,1.42,0.083,0.6,0,0,0,0,0,0.0,0,0,0,0,0.247,35.7,159.27,0.92,0.29,880,1.3,25,1.3,2024.0,220.0,65.697
2024,8,18,3,0,15.1,1.42,0.083,0.6,0,0,0,0,0,0.0,0,0,0,0,0.247,35.7,159.27,0.92,0.29,880,1.3,25,1.3,2024.0,220.0,63.952
2024,8,18,4,0,14.9,1.42,0.083,0.6,0,0,0,0,0,0.1,0,0,0,0,0.246,36.34,145.96,0.92,0.29,879,1.3,15,1.4,2024.0,220.0,67.045
2024,8,18,7,0,14.1,1.45,0.076,0.6,0,0,0,0,1,-2.0,0,0,0,0,0.245,32.83,104.48,0.91,0.29,879,1.3,59,1.4,2024.0,220.0,64.463
2024,8,18,8,0,15.4,1.45,0.073,0.6,0,0,0,0,0,-3.1,0,0,0,0,0.245,27.86,90.86,0.91,0.29,880,1.3,63,1.2,2024.0,220.0,55.65
2024,8,18,8,0,15.4,1.45,0.073,0.6,0,0,0,0,0,-3.1,0,0,0,0,0.245,27.86,90.86,0.91,0.29,880,1.3,63,1.2,2024.0,220.0,0.0
2024,8,18,8,0,15.4,1.45,0.073,0.6,0,0,0,0,0,-3.1,0,0,0,0,0.245,27.86,90.86,0.91,0.29,880,1.3,63,1.2,2024.0,220.0,0.0
2024,8,18,9,0,20.7,1.46,0.069,0.6,50,599,180,0,0,-3.7,50,599,0,180,0.245,19.05,77.49,0.91,0.29,880,1.2,58,1.2,2024.0,220.0,0.0
2024,8,18,17,0,25.8,1.31,0.062,0.6,77,851,505,0,0,-1.8,77,851,0,505,0.252,16.19,59.8,0.92,0.29,878,1.0,275,4.0,2024.0,220.0,43.333
2024,8,18,18,0,23.7,1.37,0.071,0.6,62,704,277,0,0,-1.1,62,704,0,277,0.253,19.22,72.18,0.91,0.29,878,1.0,274,3.3,2024.0,220.0,53.145
2024,8,18,18,0,23.7,1.37,0.071,0.6,62,704,277,0,0,-1.1,62,704,0,277,0.253,19.22,72.18,0.91,0.29,878,1.0,274,3.3,2024.0,220.0,62.138
2024,8,18,18,0,23.7,1.37,0.071,0.6,62,704,277,0,0,-1.1,62,704,0,277,0.253,19.22,72.18,0.91,0.29,878,1.0,274,3.3,2024.0,220.0,65.888
2024,8,18,19,0,19.6,1.37,0.069,0.6,27,342,56,0,0,-0.3,27,342,0,56,0.253,26.34,85.18,0.91,0.29,878,1.0,275,1.5,2024.0,220.0,83.583
2024,8,18,19,0,19.6,1.37,0.069,0.6,27,342,56,0,0,-0.3,27,342,0,56,0.253,26.34,85.18,0.91,0.29,878,1.0,275,1.5,2024.0,220.0,94.098
2024,8,18,20,0,18.4,1.37,0.067,0.6,0,0,0,0,0,0.8,0,0,0,0,0.252,30.58,98.84,0.91,0.29,879,1.0,310,0.8,2024.0,220.0,255.936
2024,8,18,21,0,17.1,1.37,0.065,0.6,0,0,0,0,0,1.0,0,0,0,0,0.251,33.64,112.59,0.91,0.3,879,1.0,67,0.9,2024.0,220.0,107.996
2024,8,18,23,0,16.5,1.38,0.063,0.6,0,0,0,0,0,-0.1,0,0,0,0,0.25,32.48,140.28,0.91,0.3,879,1.0,63,1.3,2024.0,220.0,102.898
2024,8,18,24,0,16.9,1.39,0.063,0.6,0,0,0,0,0,-0.5,0,0,0,0,0.25,30.61,153.84,0.91,0.3,879,1.0,48,1.2,2024.0,220.0,71.898
2024,8,19,1,0,16.7,1.4,0.064,0.6,0,0,0,0,0,-0.7,0,0,0,0,0.249,30.56,166.04,0.91,0.3,880,1.0,19,1.1,2024.0,220.0,71.573
2024,8,19,2,0,15.8,1.4,0.065,0.6,0,0,0,0,0,-0.7,0,0,0,0,0.249,32.38,169.38,0.91,0.3,880,1.0,360,0.6,2024.0,220.0,71.58
2024,8,19,2,0,15.8,1.4,0.065,0.6,0,0,0,0,0,-0.7,0,0,0,0,0.249,32.38,169.38,0.91,0.3,880,1.0,360,0.6,2024.0,220.0,68.454
2024,8,19,3,0,15.1,1.41,0.067,0.6,0,0,0,0,0,-0.7,0,0,0,0,0.248,33.95,159.05,0.91,0.3,880,1.1,6,0.3,2024.0,220.0,65.232
2024,8,19,3,0,15.1,1.41,0.067,0.6,0,0,0,0,0,-0.7,0,0,0,0,0.248,33.95,159.05,0.91,0.3,880,1.1,6,0.3,2024.0,220.0,66.491
2024,8,19,3,0,15.1,1.41,0.067,0.6,0,0,0,0,0,-0.7,0,0,0,0,0.248,33.95,159.05,0.91,0.3,880,1.1,6,0.3,2024.0,220.0,68.15
2024,8,19,6,0,14.0,1.43,0.068,0.6,0,0,0,0,0,-0.9,0,0,0,0,0.245,35.88,118.14,0.91,0.3,880,1.1,46,1.5,2024.0,220.0,71.422
2024,8,19,6,0,14.0,1.43,0.068,0.6,0,0,0,0,0,-0.9,0,0,0,0,0.245,35.88,118.14,0.91,0.3,880,1.1,46,1.5,2024.0,220.0,71.396
2024,8,19,7,0,13.7,1.44,0.067,0.6,0,0,0,0,0,-1.3,0,0,0,0,0.244,35.4,104.32,0.91,0.3,880,1.0,47,1.6,2024.0,220.0,75.956
2024,8,19,7,0,13.7,1.44,0.067,0.6,0,0,0,0,0,-1.3,0,0,0,0,0.244,35.4,104.32,0.91,0.3,880,1.0,47,1.6,2024.0,220.0,110.808
2024,8,19,8,0,14.8,1.45,0.065,0.6,0,0,0,1,0,-2.0,0,0,1,0,0.243,31.39,90.17,0.9,0.3,881,1.0,44,1.4,2024.0,220.0,116.855
2024,8,19,8,0,14.8,1.45,0.065,0.6,0,0,0,1,0,-2.0,0,0,1,0,0.243,31.39,90.17,0.9,0.3,881,1.0,44,1.4,2024.0,220.0,96.928
2024,8,19,8,0,14.8,1.45,0.065,0.6,0,0,0,1,0,-2.0,0,0,1,0,0.243,31.39,90.17,0.9,0.3,881,1.0,44,1.4,2024.0,220.0,90.325
2024,8,19,8,0,14.8,1.45,0.065,0.6,0,0,0,1,0,-2.0,0,0,1,0,0.243,31.39,90.17,0.9,0.3,881,1.0,44,1.4,2024.0,220.0,66.115
2024,8,19,8,0,14.8,1.45,0.065,0.6,0,0,0,1,0,-2.0,0,0,1,0,0.243,31.39,90.17,0.9,0.3,881,1.0,44,1.4,2024.0,220.0,56.501
2024,8,19,8,0,14.8,1.45,0.065,0.6,0,0,0,1,0,-2.0,0,0,1,0,0.243,31.39,90.17,0.9,0.3,881,1.0,44,1.4,2024.0,220.0,54.427
2024,8,19,9,0,19.9,1.46,0.064,0.6,49,620,186,0,0,-2.2,49,620,0,186,0.243,22.43,77.29,0.9,0.3,881,1.0,30,1.9,2024.0,220.0,0.0
2024,8,19,9,0,19.9,1.46,0.064,0.6,49,620,186,0,0,-2.2,49,620,0,186,0.243,22.43,77.29,0.9,0.3,881,1.0,30,1.9,2024.0,220.0,37.521
2024,8,19,10,0,23.2,1.47,0.063,0.6,71,816,421,0,0,-1.4,71,816,0,421,0.243,19.47,64.56,0.9,0.3,881,0.9,347,2.3,2024.0,220.0,0.0
2024,8,19,18,0,23.2,1.39,0.077,0.6,63,703,279,0,0,0.7,63,703,0,279,0.237,22.71,72.07,0.89,0.3,879,0.9,277,4.4,2024.0,220.0,55.3
2024,8,19,18,0,23.2,1.39,0.077,0.6,63,703,279,0,0,0.7,63,703,0,279,0.237,22.71,72.07,0.89,0.3,879,0.9,277,4.4,2024.0,220.0,59.448
2024,8,19,18,0,23.2,1.39,0.077,0.6,63,703,279,0,0,0.7,63,703,0,279,0.237,22.71,72.07,0.89,0.3,879,0.9,277,4.4,2024.0,220.0,70.586
2024,8,19,18,0,23.2,1.39,0.077,0.6,63,703,279,0,0,0.7,63,703,0,279,0.237,22.71,72.07,0.89,0.3,879,0.9,277,4.4,2024.0,220.0,86.899
2024,8,19,18,0,23.2,1.39,0.077,0.6,63,703,279,0,0,0.7,63,703,0,279,0.237,22.71,72.07,0.89,0.3,879,0.9,277,4.4,2024.0,220.0,131.406
2024,8,19,19,0,18.8,1.39,0.077,0.6,27,335,56,0,0,1.8,27,335,0,56,0.237,32.09,85.1,0.89,0.3,879,0.9,266,2.2,2024.0,220.0,111.381
2024,8,19,19,0,18.8,1.39,0.077,0.6,27,335,56,0,0,1.8,27,335,0,56,0.237,32.09,85.1,0.89,0.3,879,0.9,266,2.2,2024.0,220.0,67.67
2024,8,19,20,0,17.3,1.4,0.079,0.6,0,0,0,0,0,2.9,0,0,0,0,0.236,38.2,98.78,0.89,0.3,879,0.9,251,1.5,2024.0,220.0,84.116
2024,8,19,21,0,16.5,1.41,0.082,0.6,0,0,0,0,0,3.2,0,0,0,0,0.236,40.9,112.54,0.89,0.29,880,0.9,122,1.5,2024.0,220.0,108.515
2024,8,19,22,0,15.8,1.43,0.085,0.6,0,0,0,0,0,2.6,0,0,0,0,0.236,41.05,126.39,0.89,0.29,880,0.9,81,1.8,2024.0,220.0,103.875
2024,8,19,24,0,15.6,1.46,0.104,0.6,0,0,0,0,0,0.6,0,0,0,0,0.236,36.17,153.75,0.89,0.29,880,1.0,60,1.5,2024.0,220.0,88.214
2024,8,20,1,0,15.3,1.43,0.137,0.6,0,0,0,0,0,0.1,0,0,0,0,0.237,35.44,165.84,0.91,0.29,880,1.1,47,1.3,2024.0,220.0,86.431
2024,8,20,1,0,15.3,1.43,0.137,0.6,0,0,0,0,0,0.1,0,0,0,0,0.237,35.44,165.84,0.91,0.29,880,1.1,47,1.3,2024.0,220.0,76.833
2024,8,20,1,0,15.3,1.43,0.137,0.6,0,0,0,0,0,0.1,0,0,0,0,0.237,35.44,165.84,0.91,0.29,880,1.1,47,1.3,2024.0,220.0,69.643
2024,8,20,3,0,14.7,1.43,0.168,0.6,0,0,0,0,0,-0.1,0,0,0,0,0.239,36.35,158.84,0.93,0.29,879,1.1,16,1.2,2024.0,220.0,66.929
2024,8,20,6,0,13.8,1.51,0.123,0.6,0,0,0,0,0,-1.1,0,0,0,0,0.243,35.86,117.97,0.9,0.29,879,1.1,22,1.1,2024.0,220.0,64.743
2024,8,20,6,0,13.8,1.51,0.123,0.6,0,0,0,0,0,-1.1,0,0,0,0,0.243,35.86,117.97,0.9,0.29,879,1.1,22,1.1,2024.0,220.0,68.449
2024,8,20,7,0,13.4,1.53,0.116,0.6,0,0,0,0,0,-1.9,0,0,0,0,0.244,34.61,104.15,0.9,0.29,879,1.1,34,1.4,2024.0,220.0,67.694
2024,8,20,7,0,13.4,1.53,0.116,0.6,0,0,0,0,0,-1.9,0,0,0,0,0.244,34.61,104.15,0.9,0.29,879,1.1,34,1.4,2024.0,220.0,75.864
2024,8,20,8,0,14.6,1.53,0.11,0.6,0,0,0,0,0,-2.8,0,0,0,0,0.244,30.04,90.01,0.89,0.29,879,1.1,39,1.4,2024.0,220.0,75.913
2024,8,20,8,0,14.6,1.53,0.11,0.6,0,0,0,0,0,-2.8,0,0,0,0,0.244,30.04,90.01,0.89,0.29,879,1.1,39,1.4,2024.0,220.0,74.918
2024,8,20,8,0,14.6,1.53,0.11,0.6,0,0,0,0,0,-2.8,0,0,0,0,0.244,30.04,90.01,0.89,0.29,879,1.1,39,1.4,2024.0,220.0,62.862
2024,8,20,8,0,14.6,1.53,0.11,0.6,0,0,0,0,0,-2.8,0,0,0,0,0.244,30.04,90.01,0.89,0.29,879,1.1,39,1.4,2024.0,220.0,59.471
2024,8,20,8,0,14.6,1.53,0.11,0.6,0,0,0,0,0,-2.8,0,0,0,0,0.244,30.04,90.01,0.89,0.29,879,1.1,39,1.4,2024.0,220.0,50.649
2024,8,20,8,0,14.6,1.53,0.11,0.6,0,0,0,0,0,-2.8,0,0,0,0,0.244,30.04,90.01,0.89,0.29,879,1.1,39,1.4,2024.0,220.0,46.979
2024,8,20,9,0,19.3,1.53,0.105,0.6,57,559,182,0,0,-3.0,57,559,0,182,0.244,22.0,77.09,0.89,0.29,879,1.1,27,1.8,2024.0,220.0,33.948
2024,8,20,9,0,19.3,1.53,0.105,0.6,57,559,182,0,0,-3.0,57,559,0,182,0.244,22.0,77.09,0.89,0.29,879,1.1,27,1.8,2024.0,220.0,0.0
2024,8,20,12,0,25.3,1.49,0.117,0.6,116,890,772,0,8,-0.5,353,356,0,615,0.245,18.32,42.54,0.9,0.29,880,1.1,311,3.2,2024.0,220.0,0.0
2024,8,20,13,0,26.0,1.46,0.128,0.6,127,901,856,0,8,0.1,396,342,0,673,0.245,18.4,35.95,0.91,0.29,879,1.2,310,3.8,2024.0,220.0,0.0
2024,8,20,13,0,26.0,1.46,0.128,0.6,127,901,856,0,8,0.1,396,342,0,673,0.245,18.4,35.95,0.91,0.29,879,1.2,310,3.8,2024.0,220.0,0.0
2024,8,20,14,0,26.1,1.44,0.126,0.6,126,906,871,0,8,0.8,428,239,0,624,0.245,19.16,34.73,0.9,0.29,879,1.2,311,4.3,2024.0,220.0,0.0
2024,8,20,16,0,24.4,1.38,0.109,0.6,107,864,682,0,8,2.3,296,404,0,565,0.245,23.65,48.29,0.9,0.29,878,1.3,308,4.8,2024.0,220.0,0.0
2024,8,20,17,0,22.6,1.34,0.109,0.6,93,791,495,0,8,3.2,238,282,0,381,0.246,28.03,59.51,0.9,0.29,878,1.3,307,4.6,2024.0,220.0,47.35
2024,8,20,18,0,20.0,1.3,0.111,0.6,72,640,270,0,8,4.1,149,241,0,224,0.246,35.06,71.96,0.9,0.29,878,1.3,304,3.8,2024.0,220.0,53.345
2024,8,20,18,0,20.0,1.3,0.111,0.6,72,640,270,0,8,4.1,149,241,0,224,0.246,35.06,71.96,0.9,0.29,878,1.3,304,3.8,2024.0,220.0,57.632
2024,8,20,18,0,20.0,1.3,0.111,0.6,72,640,270,0,8,4.1,149,241,0,224,0.246,35.06,71.96,0.9,0.29,878,1.3,304,3.8,2024.0,220.0,66.506
2024,8,20,18,0,20.0,1.3,0.111,0.6,72,640,270,0,8,4.1,149,241,0,224,0.246,35.06,71.96,0.9,0.29,878,1.3,304,3.8,2024.0,220.0,67.09
